id_response;linha_produto;modulo;processo;subprocesso;requisito;resposta;observacao
25694;TOTVS Backoffice - Linha Protheus;Configurador;Configurações do Sistema;Segurança e Rastreabilidade;É possível estabelecer um tempo máximo sem utilização do sistema ao final do qual o usuário será automaticamente desconectado?;Atende;Configuração de Timeout
25695;TOTVS Backoffice - Linha Protheus;Configurador;Configurações do Sistema;Segurança e Rastreabilidade;Qual o nível de aderência do sistema à LGPD?;Atende;
25696;TOTVS Backoffice - Linha Protheus;Configurador;Configurações do Sistema;Segurança e Rastreabilidade;Possui integração com o AD?;Atende;
25697;TOTVS Backoffice - Linha Protheus;Configurador;Configurações do Sistema;Segurança e Rastreabilidade;Caso o item 2.1 seja negativo o cadastro de senhas contempla as melhores práticas para criação das mesmas?;Atende;
25698;TOTVS Backoffice - Linha Protheus;;Configurações do Sistema;Segurança e Rastreabilidade;Permite o uso de conta de e-mail vinculada com autenticação em multiplos fatores?;Não Atende;Atualmente não atende em fase de estudo para melhoria futura.
25699;TOTVS Backoffice - Linha Protheus;Configurador;Cadastros;Clientes e Fornecedores;O sistema está apto a obrigar o cadastramento de campos que sejam necessários às declarações obrigatórias (SPED EFD etc.) como CNPJ endereço CPF e-mail entre outros?;Atende;O sistema é flexivel ao mandatório de campos que o cliente desejar os tornar obrigatórios além dos que já são.
25700;TOTVS Backoffice - Linha Protheus;Compras;Cadastros;Clientes e Fornecedores;É possível obter os dados do cliente a partir de conexão com os dados da Secretaria da Fazenda ou da Receita Federal diretamente no sistema sem necessidade de softwares de terceiros?;Atende;Ao incluir o CNPJ do cliente os dados que estão na receita são trazidos automaticamente minimizando inserir as informações de forma manual.
25701;TOTVS Fluig;Fluig BPM;Cadastros;Clientes e Fornecedores;O sitema obtém automaticamente os dados de referência geográfica do cliente (latitude e longitute) e exibe a localização do cliente em mapa?;Atende;No Cadastro do cliente com utilização de WF de Cadastro via FLUIG é possível obter a referência geográfica integrado ao Google Maps.
25702;TOTVS Backoffice - Linha Protheus;Compras;Cadastros;Clientes e Fornecedores;Há campos e recursos para o cadastro de dados para análise de crédito?;Atende;
25703;TOTVS Backoffice - Linha Protheus;Compras Faturamento;Cadastros;Clientes e Fornecedores;É possível cadastrar múltiplos contatos para cada cliente/fornecedor com dados como nome endereço telefone cargo etc.?;Atende;
25704;TOTVS Backoffice - Linha Protheus;Compras Faturamento;Cadastros;Clientes e Fornecedores;O sistema provê informações históricas quanto ao cadastro de clientes e fornecedores?;Atende;
25705;TOTVS Backoffice - Linha Protheus;Compras Faturamento;Cadastros;Clientes e Fornecedores;Permite anexar documentos ao cadastro como contratos imagens vídeos arquivos em formato PDF planilhas eletrônicas documentos digitalizados etc.?;Atende;Através da rotina banco de conhecimento
25706;TOTVS Backoffice - Linha Protheus;Compras Faturamento;Cadastros;Clientes e Fornecedores;É possível bloquear duplicidade de CNPJ e CPF?;Atende;
25707;TOTVS Backoffice - Linha Protheus;Faturamento;Cadastros;Clientes e Fornecedores;É possível agrupar clientes ou fornecedores com a mesma raiz de CNPJ ou que façam parte do mesmo grupo econômico?;Atende;Existe a possibilidade de criar o código do cliente ou fornecedor com a mesma numeração variando a sequenciar a loja que o mesmo está vinculado. Ex: Código: 000001/01 000001/02 Hoje possuímos o Grupo X Fornecedor e Grupo de Vendas associado ao cliente
25708;TOTVS Backoffice - Linha Protheus;Faturamento;Cadastros;Clientes e Fornecedores;É possível agrupar cliente ou fornecedores em perfis de segmento potencial de compra tipo quantidade de PDVs quantidade de funcionários etc.?;Atende;Necessário entender melhor a necessidade dos outros pontos. Hoje possuímos o Grupo X Fornecedor e Grupo de Vendas associado ao cliente
25709;TOTVS Backoffice - Linha Protheus;Compras;Cadastros;Clientes e Fornecedores;Permite classificar o cliente pelo tipo de regime tributário e pela classificação fiscal?;Atende;
25710;TOTVS Backoffice - Linha Protheus;Compras;Cadastros;Clientes e Fornecedores;Permite associar uma forma de pagamento ao cliente sugerindo esta forma de pagamento nas movimentações de venda?;Atende;
25711;TOTVS Backoffice - Linha Protheus;Faturamento;Cadastros;Clientes e Fornecedores;É possível que um mesmo cliente seja atendido por várias Unidades de Negócio da empresa com regimes tributários distintos alíquotas diferentes e tratamentos contábeis próprios?;Atende;Cliente cadastrado como compartilhado porém com gestão e operações individualizadas
25712;TOTVS Manufatura - Linha Protheus;Inspeção de Entradas;Cadastros;Clientes e Fornecedores;O sistema está apto a classificar um fornecedor conforme a qualidade de atendimento?;Atende;
25713;TOTVS Backoffice - Linha Protheus;Compras Faturamento;Cadastros;Clientes e Fornecedores;Para os cadastros de Pessoas É possível identificação de dados iguais: telefones e-mail endereço?;Atende;
25714;TOTVS Backoffice - Linha Protheus;Compras Faturamento;Cadastros;Clientes e Fornecedores;No cadastro de clientes fornecedores e produtos há campos para informações fiscais? Ex. ICMS ST retenção de IRRF CSRF Funrural NCM tributação optante pelo simples ME EPP.;Atende;
25715;TOTVS Fluig;Fluig BPM;Cadastros;Clientes e Fornecedores;É possível disparo automático de e-mail de boas-vindas para o cadastro aprovado para um novo cliente?;Customizável;Criar disparo de e-mail com boas-vindas.
25716;TOTVS Backoffice - Linha Protheus;Compras Faturamento;Cadastros;Produtos;O sistema está apto a obrigar o cadastramento de campos que sejam necessários às declarações obrigatórias (SPED EFD etc.) como NCM códigos dos fornecedores entre outros?;Atende;
25717;TOTVS Backoffice - Linha Protheus;Estoque/Custos;Cadastros;Produtos;Existe o recurso de duplicar um produto com todos os seus dados para facilitar o cadastro de novos produtos?;Atende;
25718;TOTVS Backoffice - Linha Protheus;Estoque/Custos;Cadastros;Produtos;O sitema permite o controle dos produtos por lote cor tamanho e outras segmentações?;Atende;
25719;TOTVS Backoffice - Linha Protheus;Estoque/Custos;Cadastros;Produtos;Existe controle de produtos por data de validade?;Atende;
25720;TOTVS Backoffice - Linha Protheus;Automação e Coleta de Dados;Cadastros;Produtos;É possível cadastrar múltiplos códigos de barra e associar múltiplos códigos de fornecedores para cada produto?;Atende;
25721;TOTVS Backoffice - Linha Protheus;Estoque/Custos;Cadastros;Produtos;O sistema provê informações históricas quanto ao cadastro de produtos?;Atende;O sistema possui o Kardex que detalhe toda a movimentação do produto consultas relatórios e BI.
25722;TOTVS Backoffice - Linha Protheus;Estoque/Custos;Cadastros;Produtos;Permite anexar documentos ao cadastro como contratos imagens vídeos arquivos em formato PDF planilhas eletrônicas documentos digitalizados etc.?;Atende;
25723;TOTVS Backoffice - Linha Protheus;Estoque/Custos;Cadastros;Produtos;É possível cadastrar imagens do produto?;Atende;
25724;TOTVS Backoffice - Linha Protheus;Estoque/Custos;Cadastros;Produtos;É possível bloquear duplicidade de produtos?;Atende;Ainda que o sistema permita copia de produto o ID de cada um será individual.
25725;TOTVS Backoffice - Linha Protheus;Estoque/Custos;Cadastros;Produtos;Existe recurso de grupo de produtos família de produtos e gênero de produtos?;Atende;
25726;TOTVS Backoffice - Linha Protheus;Estoque/Custos;Cadastros;Produtos;O sistema tem controle para produtos que possuem diversos tipos de volumes e unidades (por exemplo produto que é comprado por peso e vendido por metro)?;Atende;O sistema prevê cadastros de diferentes unidades de medidas.
25727;TOTVS Backoffice - Linha Protheus;Faturamento;Cadastros;Produtos;É possível estipular regras fiscais específicas por produto e por grupo de produtos?;Atende;
25728;TOTVS Backoffice - Linha Protheus;Estoque/Custos;Cadastros;Produtos;O sistema controla produtos por número de série?;Atende;
25729;TOTVS Backoffice - Linha Protheus;Estoque/Custos;Cadastros;Produtos;O sistema tem recursos para controle por grade?;Atende;
25730;TOTVS Backoffice - Linha Protheus;Estoque/Custos;Cadastros;Produtos;É possível cadastrar agrupamentos mínimos de produtos (dúzia par etc.)?;Atende;Sitema trabalha com 2 unidades de medidas e fator de conversão
25731;TOTVS Backoffice - Linha Protheus;Faturamento;Cadastros;Tabelas de Preço;É possível registrar tabelas de preços distintas por região por cliente por vendedor por rota por tipo de cliente etc.?;Atende;
25732;TOTVS Backoffice - Linha Protheus;Faturamento;Cadastros;Tabelas de Preço;O sistema mantém o histórico das tabelas de preços com suas respectivas datas de vigência?;Atende;
25733;TOTVS Backoffice - Linha Protheus;Faturamento;Cadastros;Tabelas de Preço;É possível criar tabelas de preço com data de vigência futura?;Atende;
25734;TOTVS Backoffice - Linha Protheus;Faturamento;Cadastros;Tabelas de Preço;O sistema pode atualizar automaticamente as tabelas de preços a partir de modificações nos custos dos produtos?;Customizável;Atualmente somente manualmente. Necessário adequação / implementação na rotina para automatizar.
25735;TOTVS Backoffice - Linha Protheus;Faturamento;Cadastros;Tabelas de Preço;O sistema bloqueia automaticamente vendas com preços em tabelas fora da vigência?;Atende;
25736;TOTVS Backoffice - Linha Protheus;Compras;Cadastros;Tabelas de Preço;É possível cadastrar tabelas de preços de fornecedores?;Atende;
25737;TOTVS Backoffice - Linha Protheus;Faturamento;Cadastros;Tabelas de Preço;O sistema permite atualização de preços por índice?;Atende;Reajuste de tabela de preço por Fator de livre digitação
25738;TOTVS Backoffice - Linha Protheus;Faturamento;Cadastros;Tabelas de Preço;Há recurso para reajustar várias tabelas de preços de uma única vez em uma única ação?;Atende;Reajuste de tabela de preço por Fator de livre digitação
25739;TOTVS Backoffice - Linha Protheus;Faturamento;Cadastros;Tabelas de Preço;O sistema permite o cadastro de prazos de pagamentos variados associados às tabelas de preços?;Atende;
25740;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Patrimonial;Ativo;É possível administrar os bens agrupados por unidade de negócio?;Atende;
25741;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Patrimonial;Ativo;O sistem Permite cadastrar taxas de depreciação diferenciadas por bem ou grupo de itens do patrimônio?;Atende;
25742;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Patrimonial;Ativo;Há controles para o registro e alteração da localização física dos bens?;Atende;
25743;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Patrimonial;Ativo;Há recursos para agregar e desagregar valores aos bens do ativo fixo mantendo a rastreabilidade do valor de aquisição depreciações e documentos de origem?;Atende;
25744;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Patrimonial;Ativo;Há ferramentas que Permitam armazenar e controlar documentação dos ativos?;Atende;
25745;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Patrimonial;Ativo;Permite controlar bens totalmente depreciados bloqueando o cálculo e lançamentos de depreciação?;Atende;
25746;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Patrimonial;Ativo;Permite a gestão de depreciação acelerada desacerada e incentivada?;Atende;
